subject_id,recording_id,source_index,task,model,feature,condition,score_type,accuracy_percent,source_file,source_key
sub-019,recording-02,55,4-c,tsconv,raw,recall,best_validation,28.0,benchmark/benchmark_results.json,recall/4-c/tsconv/raw
sub-019,recording-03,56,4-c,tsconv,raw,recall,best_validation,26.0,benchmark/benchmark_results.json,recall/4-c/tsconv/raw
sub-020,recording-01,57,4-c,tsconv,raw,recall,best_validation,38.0,benchmark/benchmark_results.json,recall/4-c/tsconv/raw
sub-020,recording-02,58,4-c,tsconv,raw,recall,best_validation,22.0,benchmark/benchmark_results.json,recall/4-c/tsconv/raw
sub-020,recording-03,59,4-c,tsconv,raw,recall,best_validation,38.0,benchmark/benchmark_results.json,recall/4-c/tsconv/raw
sub-001,recording-01,0,4-c,glfnet,raw,recall,best_validation,32.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-001,recording-02,1,4-c,glfnet,raw,recall,best_validation,36.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-001,recording-03,2,4-c,glfnet,raw,recall,best_validation,28.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-002,recording-01,3,4-c,glfnet,raw,recall,best_validation,36.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-002,recording-02,4,4-c,glfnet,raw,recall,best_validation,32.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-002,recording-03,5,4-c,glfnet,raw,recall,best_validation,34.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-003,recording-01,6,4-c,glfnet,raw,recall,best_validation,32.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-003,recording-02,7,4-c,glfnet,raw,recall,best_validation,28.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-003,recording-03,8,4-c,glfnet,raw,recall,best_validation,34.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-004,recording-01,9,4-c,glfnet,raw,recall,best_validation,36.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-004,recording-02,10,4-c,glfnet,raw,recall,best_validation,34.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-004,recording-03,11,4-c,glfnet,raw,recall,best_validation,34.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-005,recording-01,12,4-c,glfnet,raw,recall,best_validation,30.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-005,recording-02,13,4-c,glfnet,raw,recall,best_validation,28.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-005,recording-03,14,4-c,glfnet,raw,recall,best_validation,46.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-006,recording-01,15,4-c,glfnet,raw,recall,best_validation,40.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-006,recording-02,16,4-c,glfnet,raw,recall,best_validation,38.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-006,recording-03,17,4-c,glfnet,raw,recall,best_validation,36.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-007,recording-01,18,4-c,glfnet,raw,recall,best_validation,32.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-007,recording-02,19,4-c,glfnet,raw,recall,best_validation,32.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-007,recording-03,20,4-c,glfnet,raw,recall,best_validation,32.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-008,recording-01,21,4-c,glfnet,raw,recall,best_validation,36.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-008,recording-02,22,4-c,glfnet,raw,recall,best_validation,24.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-008,recording-03,23,4-c,glfnet,raw,recall,best_validation,28.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-009,recording-01,24,4-c,glfnet,raw,recall,best_validation,34.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-009,recording-02,25,4-c,glfnet,raw,recall,best_validation,42.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-009,recording-03,26,4-c,glfnet,raw,recall,best_validation,32.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-010,recording-01,27,4-c,glfnet,raw,recall,best_validation,26.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-010,recording-02,28,4-c,glfnet,raw,recall,best_validation,40.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-010,recording-03,29,4-c,glfnet,raw,recall,best_validation,34.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-011,recording-01,30,4-c,glfnet,raw,recall,best_validation,30.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-011,recording-02,31,4-c,glfnet,raw,recall,best_validation,34.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-011,recording-03,32,4-c,glfnet,raw,recall,best_validation,36.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-012,recording-01,33,4-c,glfnet,raw,recall,best_validation,36.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-012,recording-02,34,4-c,glfnet,raw,recall,best_validation,32.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-012,recording-03,35,4-c,glfnet,raw,recall,best_validation,34.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-013,recording-01,36,4-c,glfnet,raw,recall,best_validation,34.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-013,recording-02,37,4-c,glfnet,raw,recall,best_validation,32.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-013,recording-03,38,4-c,glfnet,raw,recall,best_validation,38.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-014,recording-01,39,4-c,glfnet,raw,recall,best_validation,36.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-014,recording-02,40,4-c,glfnet,raw,recall,best_validation,32.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-014,recording-03,41,4-c,glfnet,raw,recall,best_validation,36.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-015,recording-01,42,4-c,glfnet,raw,recall,best_validation,22.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-015,recording-02,43,4-c,glfnet,raw,recall,best_validation,32.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-015,recording-03,44,4-c,glfnet,raw,recall,best_validation,32.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-016,recording-01,45,4-c,glfnet,raw,recall,best_validation,28.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-016,recording-02,46,4-c,glfnet,raw,recall,best_validation,36.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-016,recording-03,47,4-c,glfnet,raw,recall,best_validation,46.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-017,recording-01,48,4-c,glfnet,raw,recall,best_validation,30.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-017,recording-02,49,4-c,glfnet,raw,recall,best_validation,40.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-017,recording-03,50,4-c,glfnet,raw,recall,best_validation,34.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-018,recording-01,51,4-c,glfnet,raw,recall,best_validation,32.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-018,recording-02,52,4-c,glfnet,raw,recall,best_validation,36.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-018,recording-03,53,4-c,glfnet,raw,recall,best_validation,42.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-019,recording-01,54,4-c,glfnet,raw,recall,best_validation,36.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-019,recording-02,55,4-c,glfnet,raw,recall,best_validation,32.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-019,recording-03,56,4-c,glfnet,raw,recall,best_validation,32.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-020,recording-01,57,4-c,glfnet,raw,recall,best_validation,32.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-020,recording-02,58,4-c,glfnet,raw,recall,best_validation,24.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-020,recording-03,59,4-c,glfnet,raw,recall,best_validation,38.0,benchmark/benchmark_results.json,recall/4-c/glfnet/raw
sub-001,recording-01,0,4-c,svm,raw,recall,validation,30.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-001,recording-02,1,4-c,svm,raw,recall,validation,30.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-001,recording-03,2,4-c,svm,raw,recall,validation,24.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-002,recording-01,3,4-c,svm,raw,recall,validation,20.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-002,recording-02,4,4-c,svm,raw,recall,validation,20.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-002,recording-03,5,4-c,svm,raw,recall,validation,30.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-003,recording-01,6,4-c,svm,raw,recall,validation,26.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-003,recording-02,7,4-c,svm,raw,recall,validation,12.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-003,recording-03,8,4-c,svm,raw,recall,validation,26.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-004,recording-01,9,4-c,svm,raw,recall,validation,18.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-004,recording-02,10,4-c,svm,raw,recall,validation,16.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-004,recording-03,11,4-c,svm,raw,recall,validation,18.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-005,recording-01,12,4-c,svm,raw,recall,validation,24.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-005,recording-02,13,4-c,svm,raw,recall,validation,32.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-005,recording-03,14,4-c,svm,raw,recall,validation,14.000000000000002,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-006,recording-01,15,4-c,svm,raw,recall,validation,20.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-006,recording-02,16,4-c,svm,raw,recall,validation,26.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-006,recording-03,17,4-c,svm,raw,recall,validation,22.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-007,recording-01,18,4-c,svm,raw,recall,validation,28.000000000000004,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-007,recording-02,19,4-c,svm,raw,recall,validation,22.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-007,recording-03,20,4-c,svm,raw,recall,validation,20.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-008,recording-01,21,4-c,svm,raw,recall,validation,12.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-008,recording-02,22,4-c,svm,raw,recall,validation,20.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-008,recording-03,23,4-c,svm,raw,recall,validation,22.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-009,recording-01,24,4-c,svm,raw,recall,validation,24.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-009,recording-02,25,4-c,svm,raw,recall,validation,32.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-009,recording-03,26,4-c,svm,raw,recall,validation,16.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-010,recording-01,27,4-c,svm,raw,recall,validation,32.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-010,recording-02,28,4-c,svm,raw,recall,validation,20.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-010,recording-03,29,4-c,svm,raw,recall,validation,22.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-011,recording-01,30,4-c,svm,raw,recall,validation,30.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-011,recording-02,31,4-c,svm,raw,recall,validation,24.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-011,recording-03,32,4-c,svm,raw,recall,validation,26.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-012,recording-01,33,4-c,svm,raw,recall,validation,24.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-012,recording-02,34,4-c,svm,raw,recall,validation,22.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-012,recording-03,35,4-c,svm,raw,recall,validation,34.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-013,recording-01,36,4-c,svm,raw,recall,validation,22.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-013,recording-02,37,4-c,svm,raw,recall,validation,24.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-013,recording-03,38,4-c,svm,raw,recall,validation,18.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-014,recording-01,39,4-c,svm,raw,recall,validation,28.000000000000004,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-014,recording-02,40,4-c,svm,raw,recall,validation,18.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-014,recording-03,41,4-c,svm,raw,recall,validation,30.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-015,recording-01,42,4-c,svm,raw,recall,validation,20.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-015,recording-02,43,4-c,svm,raw,recall,validation,14.000000000000002,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-015,recording-03,44,4-c,svm,raw,recall,validation,20.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-016,recording-01,45,4-c,svm,raw,recall,validation,16.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-016,recording-02,46,4-c,svm,raw,recall,validation,32.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-016,recording-03,47,4-c,svm,raw,recall,validation,16.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-017,recording-01,48,4-c,svm,raw,recall,validation,30.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-017,recording-02,49,4-c,svm,raw,recall,validation,22.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-017,recording-03,50,4-c,svm,raw,recall,validation,14.000000000000002,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-018,recording-01,51,4-c,svm,raw,recall,validation,20.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-018,recording-02,52,4-c,svm,raw,recall,validation,22.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-018,recording-03,53,4-c,svm,raw,recall,validation,28.000000000000004,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-019,recording-01,54,4-c,svm,raw,recall,validation,22.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-019,recording-02,55,4-c,svm,raw,recall,validation,22.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-019,recording-03,56,4-c,svm,raw,recall,validation,24.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-020,recording-01,57,4-c,svm,raw,recall,validation,22.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-020,recording-02,58,4-c,svm,raw,recall,validation,28.000000000000004,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-020,recording-03,59,4-c,svm,raw,recall,validation,32.0,benchmark/benchmark_results.json,recall/4-c/svm/raw
sub-001,recording-01,0,4-c,GCN_LSTM,raw,recall,best_validation,30.0,benchmark/benchmark_results.json,recall/4-c/GCN_LSTM/raw
sub-001,recording-02,1,4-c,GCN_LSTM,raw,recall,best_validation,34.0,benchmark/benchmark_results.json,recall/4-c/GCN_LSTM/raw
sub-001,recording-03,2,4-c,GCN_LSTM,raw,recall,best_validation,26.0,benchmark/benchmark_results.json,recall/4-c/GCN_LSTM/raw
sub-002,recording-01,3,4-c,GCN_LSTM,raw,recall,best_validation,34.0,benchmark/benchmark_results.json,recall/4-c/GCN_LSTM/raw
sub-002,recording-02,4,4-c,GCN_LSTM,raw,recall,best_validation,34.0,benchmark/benchmark_results.json,recall/4-c/GCN_LSTM/raw
sub-002,recording-03,5,4-c,GCN_LSTM,raw,recall,best_validation,36.0,benchmark/benchmark_results.json,recall/4-c/GCN_LSTM/raw
sub-003,recording-01,6,4-c,GCN_LSTM,raw,recall,best_validation,40.0,benchmark/benchmark_results.json,recall/4-c/GCN_LSTM/raw
sub-003,recording-02,7,4-c,GCN_LSTM,raw,recall,best_validation,36.0,benchmark/benchmark_results.json,recall/4-c/GCN_LSTM/raw
sub-003,recording-03,8,4-c,GCN_LSTM,raw,recall,best_validation,42.0,benchmark/benchmark_results.json,recall/4-c/GCN_LSTM/raw
sub-004,recording-01,9,4-c,GCN_LSTM,raw,recall,best_validation,42.0,benchmark/benchmark_results.json,recall/4-c/GCN_LSTM/raw
sub-004,recording-02,10,4-c,GCN_LSTM,raw,recall,best_validation,46.0,benchmark/benchmark_results.json,recall/4-c/GCN_LSTM/raw
sub-004,recording-03,11,4-c,GCN_LSTM,raw,recall,best_validation,34.0,benchmark/benchmark_results.json,recall/4-c/GCN_LSTM/raw
sub-005,recording-01,12,4-c,GCN_LSTM,raw,recall,best_validation,40.0,benchmark/benchmark_results.json,recall/4-c/GCN_LSTM/raw
sub-005,recording-02,13,4-c,GCN_LSTM,raw,recall,best_validation,34.0,benchmark/benchmark_results.json,recall/4-c/GCN_LSTM/raw
sub-005,recording-03,14,4-c,GCN_LSTM,raw,recall,best_validation,32.0,benchmark/benchmark_results.json,recall/4-c/GCN_LSTM/raw
sub-006,recording-01,15,4-c,GCN_LSTM,raw,recall,best_validation,40.0,benchmark/benchmark_results.json,recall/4-c/GCN_LSTM/raw
sub-006,recording-02,16,4-c,GCN_LSTM,raw,recall,best_validation,32.0,benchmark/benchmark_results.json,recall/4-c/GCN_LSTM/raw
sub-006,recording-03,17,4-c,GCN_LSTM,raw,recall,best_validation,40.0,benchmark/benchmark_results.json,recall/4-c/GCN_LSTM/raw
sub-007,recording-01,18,4-c,GCN_LSTM,raw,recall,best_validation,42.0,benchmark/benchmark_results.json,recall/4-c/GCN_LSTM/raw
sub-007,recording-02,19,4-c,GCN_LSTM,raw,recall,best_validation,40.0,benchmark/benchmark_results.json,recall/4-c/GCN_LSTM/raw
sub-007,recording-03,20,4-c,GCN_LSTM,raw,recall,best_validation,36.0,benchmark/benchmark_results.json,recall/4-c/GCN_LSTM/raw
sub-008,recording-01,21,4-c,GCN_LSTM,raw,recall,best_validation,40.0,benchmark/benchmark_results.json,recall/4-c/GCN_LSTM/raw
sub-008,recording-02,22,4-c,GCN_LSTM,raw,recall,best_validation,26.0,benchmark/benchmark_results.json,recall/4-c/GCN_LSTM/raw
sub-008,recording-03,23,4-c,GCN_LSTM,raw,recall,best_validation,40.0,benchmark/benchmark_results.json,recall/4-c/GCN_LSTM/raw
sub-009,recording-01,24,4-c,GCN_LSTM,raw,recall,best_validation,34.0,benchmark/benchmark_results.json,recall/4-c/GCN_LSTM/raw
sub-009,recording-02,25,4-c,GCN_LSTM,raw,recall,best_validation,34.0,benchmark/benchmark_results.json,recall/4-c/GCN_LSTM/raw
